time,ADOSC
2002-04-09,-2162630.3091
2002-04-08,-2904444.8504
2002-04-05,-4439698.2747
2002-04-04,-3509101.1778
2002-04-03,-4261073.5916
2002-04-02,-4073882.8210
2002-04-01,-3688351.6333
2002-03-28,-3458302.4632
2002-03-27,-3342206.7250
2002-03-26,-3228571.2592
2002-03-25,-2043194.6387
2002-03-22,-1174107.7701
2002-03-21,-1205135.2285
2002-03-20,-1687746.8745
2002-03-19,-899368.0172
2002-03-18,-741592.7438
2002-03-15,8251.1464
2002-03-14,-4854.7247
2002-03-13,888096.6136
2002-03-12,899035.4278
2002-03-11,-126242.0457
2002-03-08,547995.6478
2002-03-07,2687018.0702
2002-03-06,3861232.6860
2002-03-05,3100430.8080
2002-03-04,2086583.2013
2002-03-01,634525.4811
2002-02-28,-128896.0823
2002-02-27,1428545.5993
2002-02-26,2595953.7593
2002-02-25,3146199.0340
2002-02-22,2875775.4992
2002-02-21,2371164.2136
2002-02-20,2898455.2209
2002-02-19,1189643.0548
2002-02-15,203642.0387
2002-02-14,941704.0744
2002-02-13,961667.1817
2002-02-12,397426.5633
2002-02-11,283302.1322
2002-02-08,-543824.0881
2002-02-07,-532760.0553
2002-02-06,832265.2792
2002-02-05,1201828.1669
2002-02-04,1831435.7909
2002-02-01,1294389.7249
2002-01-31,-206207.4808
2002-01-30,-2889827.2765
2002-01-29,-4765639.7772
2002-01-28,-2961822.4363
2002-01-25,-2732636.6178
2002-01-24,-2643456.9446
2002-01-23,-2360712.9432
2002-01-22,-980131.1116
2002-01-18,-443367.1464
2002-01-17,-2098831.6600
2002-01-16,-2875410.5438
2002-01-15,-2019426.1895
2002-01-14,-1473107.2967
2002-01-11,-75779.4193
2002-01-10,1432364.3004
2002-01-09,2688137.5542
2002-01-08,3545703.5265
2002-01-07,3339878.9201
2002-01-04,3084895.4740
2002-01-03,1034036.0994
2002-01-02,-398588.1539
2001-12-31,-1182419.2062
2001-12-28,-494038.4457
2001-12-27,-188834.4974
2001-12-26,47583.1520
2001-12-24,846303.0293
2001-12-21,1806652.6236
2001-12-20,3129690.1631
2001-12-19,3506790.0321
2001-12-18,3061124.8333
2001-12-17,3216688.9724
2001-12-14,3224776.6475
2001-12-13,3234632.8136
2001-12-12,4187065.4936
2001-12-11,3405135.4184
2001-12-10,3896554.0162
2001-12-07,4718824.8938
2001-12-06,4592363.0606
2001-12-05,4784378.2672
2001-12-04,2510460.6015
2001-12-03,1392048.5526
2001-11-30,1008856.1131
2001-11-29,399253.2379
2001-11-28,331734.7200
2001-11-27,1795842.9794
2001-11-26,2568848.7773
2001-11-23,1931027.0365
2001-11-21,1793020.4752
2001-11-20,1826723.1475
2001-11-19,1895559.1214
2001-11-16,1686159.2266
2001-11-15,1418411.3733
2001-11-14,1915460.2526
2001-11-13,2065537.4605
2001-11-12,1122649.0695
2001-11-09,711261.8236
2001-11-08,1461832.6468
2001-11-07,2805774.5656
2001-11-06,3112312.4691
2001-11-05,2609630.1409
2001-11-02,2856033.2955
2001-11-01,3287012.7470
2001-10-31,3629274.4228
2001-10-30,5785655.0193
2001-10-29,7010648.3329
2001-10-26,8213048.7750
2001-10-25,7449847.4996
2001-10-24,5935858.4544
2001-10-23,5053468.1082
2001-10-22,4957775.2422
2001-10-19,4614781.5004
2001-10-18,5083198.2067
2001-10-17,8566965.0546
2001-10-16,11898955.7597
2001-10-15,11188042.8012
2001-10-12,9722369.6642
2001-10-11,7371256.4256
2001-10-10,5227139.1630
2001-10-09,4057317.8858
2001-10-08,4423667.2952
2001-10-05,3372302.4231
2001-10-04,2215114.7032
2001-10-03,1880633.4310
2001-10-02,-390436.6490
2001-10-01,-2109761.4953
2001-09-28,-3232346.8962
2001-09-27,-4224471.0211
2001-09-26,-4623307.0496
2001-09-25,-3876826.2081
2001-09-24,-4152272.6971
2001-09-21,-4915361.5334
2001-09-20,-3801435.4088
2001-09-19,-4004838.5796
2001-09-18,-6670919.7420
2001-09-17,-8163861.5041
2001-09-10,-7233751.3843
2001-09-07,-7022886.8602
2001-09-06,-5938745.3251
2001-09-05,-4668632.0148
2001-09-04,-3841858.3697
2001-08-31,-3764601.7955
2001-08-30,-2785533.5597
2001-08-29,-1460722.3550
2001-08-28,-349504.3719
2001-08-27,739394.7640
2001-08-24,1083375.8774
2001-08-23,646383.0491
2001-08-22,1187267.2143
2001-08-21,456381.5491
2001-08-20,1234875.7763
2001-08-17,1151386.3648
2001-08-16,1166899.9183
2001-08-15,796821.1329
2001-08-14,1422463.0666
2001-08-13,1042062.6598
2001-08-10,401112.4902
2001-08-09,-440298.8176
2001-08-08,-407153.0134
2001-08-07,681396.1570
2001-08-06,909692.2075
2001-08-03,1155027.4452
2001-08-02,1368938.8435
2001-08-01,1310247.9885
2001-07-31,1728311.4970
2001-07-30,2473160.7863
2001-07-27,2041538.2789
2001-07-26,1565747.1693
2001-07-25,66494.9211
2001-07-24,-240516.9696
2001-07-23,48476.8789
2001-07-20,-253916.8110
2001-07-19,-1391779.4856
2001-07-18,-710630.5574
2001-07-17,-886668.8493
2001-07-16,-2837148.1891
2001-07-13,-3646595.5799
2001-07-12,-5477626.0336
2001-07-11,-7047366.8079
2001-07-10,-7880305.1470
2001-07-09,-6510344.5477
2001-07-06,-5693192.6836
2001-07-05,-4513643.3315
2001-07-03,-4328422.4219
2001-07-02,-4250343.6712
2001-06-29,-4303936.1946
2001-06-28,-3684568.8894
2001-06-27,-4138935.3307
2001-06-26,-4883470.4885
2001-06-25,-5374344.9545
2001-06-22,-5028438.0331
2001-06-21,-4564998.0037
2001-06-20,-4212670.4759
2001-06-19,-3708827.7432
2001-06-18,-2825690.8108
2001-06-15,-2308203.9489
2001-06-14,-1251479.0677
2001-06-13,-2028192.7183
2001-06-12,-1735307.2232
2001-06-11,-2645551.4893
2001-06-08,-2936064.6575
2001-06-07,-2695144.4255
2001-06-06,-2380530.7891
2001-06-05,-2659100.7014
2001-06-04,-3433629.5182
2001-06-01,-3241594.0059
2001-05-31,-2715904.3497
2001-05-30,-1204444.5751
2001-05-29,28285.6801
2001-05-25,1222689.0355
2001-05-24,1842046.9984
2001-05-23,1198441.2557
2001-05-22,2130285.5879
2001-05-21,2345001.6856
2001-05-18,1815752.5538
2001-05-17,1298750.7483
2001-05-16,1820787.6729
2001-05-15,613526.5633
2001-05-14,597419.3553
2001-05-11,1028988.2932
2001-05-10,2364215.7252
2001-05-09,3410774.1611
2001-05-08,2627817.7758
2001-05-07,1272338.7701
2001-05-04,757612.0754
2001-05-03,-624047.9289
2001-05-02,-565323.7224
2001-05-01,-429599.3747
2001-04-30,-1156101.4078
2001-04-27,-264926.0365
2001-04-26,-200110.1706
2001-04-25,809043.0554
2001-04-24,519626.2129
2001-04-23,1924067.7002
2001-04-20,2512249.8752
2001-04-19,1500698.4746
2001-04-18,-1206043.9991
2001-04-17,-2468829.6853
2001-04-16,-3986244.6651
2001-04-12,-3793751.0195
2001-04-11,-3924421.2795
2001-04-10,-4018186.1412
2001-04-09,-5310701.5670
2001-04-06,-5592306.9124
2001-04-05,-5788521.0962
2001-04-04,-6046810.8437
2001-04-03,-5124982.4906
2001-04-02,-2963697.1569
2001-03-30,-2051432.0287
2001-03-29,-1484049.6732
2001-03-28,-665182.0645
2001-03-27,-454088.6667
2001-03-26,-3208253.9111
2001-03-23,-5028702.3316
2001-03-22,-5992939.4691
2001-03-21,-5778889.2033
2001-03-20,-5264562.5649
2001-03-19,-4725735.3924
2001-03-16,-5849013.7542
2001-03-15,-4614927.9880
2001-03-14,-3779552.0846
2001-03-13,-3567796.8942
2001-03-12,-4510400.7613
2001-03-09,-2296632.7649
2001-03-08,-1023163.2087
2001-03-07,-1527722.4210
2001-03-06,-2052543.2700
2001-03-05,-1746848.0592
2001-03-02,-2228142.2403
2001-03-01,-1817006.2313
2001-02-28,-3409013.1883
2001-02-27,-1906064.6023
2001-02-26,-1156669.2432
2001-02-23,-2458596.9044
2001-02-22,-2758548.6630
2001-02-21,-2848896.1640
2001-02-20,-1105509.8692
2001-02-16,-168989.0777
2001-02-15,191772.4126
2001-02-14,1183838.7903
2001-02-13,1350930.9023
2001-02-12,2359063.6954
2001-02-09,2514661.9792
2001-02-08,3884132.8841
2001-02-07,5047578.8160
2001-02-06,4266386.7026
2001-02-05,4244613.9275
2001-02-02,4458772.1698
2001-02-01,5499602.9318
2001-01-31,5700913.0084
2001-01-30,6758560.2350
2001-01-29,5530892.0686
2001-01-26,4860223.4708
2001-01-25,4068627.4893
2001-01-24,3883464.0932
2001-01-23,3922455.4678
2001-01-22,3950994.6581
2001-01-19,4253517.8572
2001-01-18,2722584.5143
2001-01-17,453259.8560
2001-01-16,-236708.8905
2001-01-12,-390865.5077
2001-01-11,-863335.2858
2001-01-10,-2181384.4841
2001-01-09,-2601076.8864
2001-01-08,-2910387.3203
2001-01-05,-4207259.4191
2001-01-04,-4917930.7963
2001-01-03,-4211393.8267
2001-01-02,-6294021.9262
2000-12-29,-5953128.1824
2000-12-28,-6043346.3824
2000-12-27,-6429777.0017
2000-12-26,-6334696.9751
2000-12-22,-6664865.3740
2000-12-21,-7917248.8017
2000-12-20,-6989289.5128
2000-12-19,-6801243.5807
2000-12-18,-6628874.7420
2000-12-15,-7515342.6108
2000-12-14,-6070019.5245
2000-12-13,-5662175.9064
2000-12-12,-4872851.9384
2000-12-11,-4532333.8352
2000-12-08,-3963392.4421
2000-12-07,-3278738.6290
2000-12-06,-2070970.7438
2000-12-05,-1928402.8715
2000-12-04,-2760358.0341
2000-12-01,-2931319.4702
2000-11-30,-2072698.9319
2000-11-29,-1348213.0255
2000-11-28,-1619435.3875
2000-11-27,-459952.3080
2000-11-24,735013.3409
2000-11-22,1720769.7151
2000-11-21,3011696.2993
2000-11-20,3679470.0349
2000-11-17,2408499.6574
2000-11-16,1968615.9478
2000-11-15,2594839.9239
2000-11-14,2368011.1108
2000-11-13,2214179.5227
2000-11-10,2374362.8625
2000-11-09,3636894.9242
2000-11-08,3569364.5456
2000-11-07,4994727.7156
2000-11-06,5698780.0772
2000-11-03,6597356.9360
2000-11-02,6986753.1320
2000-11-01,6009324.9339
2000-10-31,5292733.4722
2000-10-30,3390900.9622
2000-10-27,1963765.0416
2000-10-26,877135.2938
2000-10-25,656200.1678
2000-10-24,2988597.3612
2000-10-23,4114097.5671
2000-10-20,4689683.9673
2000-10-19,5003473.5061
2000-10-18,3780610.5584
2000-10-17,2637120.6752
2000-10-16,1720615.4101
2000-10-13,1584330.5441
2000-10-12,1433562.7225
2000-10-11,2473110.2097
2000-10-10,1284344.7462
2000-10-09,630892.9892
2000-10-06,-574461.2372
2000-10-05,-2101691.2876
2000-10-04,-3019659.6973
2000-10-03,-4227402.3599
2000-10-02,-3118738.2015
2000-09-29,-3744124.5583
2000-09-28,-3229910.9052
2000-09-27,-2740883.8843
2000-09-26,-2883079.2072
2000-09-25,-2755151.5113
2000-09-22,-3246741.9960
2000-09-21,-4146632.4454
2000-09-20,-4118091.5087
2000-09-19,-4297678.0930
2000-09-18,-4395243.0194
2000-09-15,-3804261.6509
2000-09-14,-3293101.2489
2000-09-13,-3264264.3730
2000-09-12,-3634500.1549
2000-09-11,-2906912.6620
2000-09-08,-1730987.9946
2000-09-07,-754793.5759
2000-09-06,-234368.4109
2000-09-05,940597.6925
2000-09-01,1995475.0621
2000-08-31,2876121.2948
2000-08-30,3945839.1398
2000-08-29,4363575.7683
2000-08-28,4319780.5844
2000-08-25,4034906.8191
2000-08-24,3107577.2995
2000-08-23,2715707.5153
2000-08-22,2638261.9637
2000-08-21,3119994.9353
2000-08-18,3352221.0720
2000-08-17,3683443.7723
2000-08-16,2918309.3593
2000-08-15,2215738.0738
2000-08-14,1836607.9660
2000-08-11,1366030.6355
2000-08-10,1500671.4812
2000-08-09,1744256.4888
2000-08-08,2920947.5442
2000-08-07,2840240.3076
2000-08-04,3427700.8923
2000-08-03,2944835.3692
2000-08-02,2282743.9353
2000-08-01,2046838.9799
2000-07-31,2580761.3675
2000-07-28,2600996.5682
2000-07-27,2656069.1633
2000-07-26,3426441.0685
2000-07-25,4356046.9718
2000-07-24,4745695.6707
2000-07-21,5129754.5267
2000-07-20,4155111.1709
2000-07-19,904571.6834
2000-07-18,303881.9756
2000-07-17,1030794.2853
2000-07-14,1555489.9081
2000-07-13,1789491.5614
2000-07-12,1946242.9587
2000-07-11,2042458.0455
2000-07-10,2364080.7295
2000-07-07,2146758.7172
2000-07-06,806224.2111
2000-07-05,883207.7042
2000-07-03,-996659.1393
2000-06-30,-1313980.0245
2000-06-29,-1397791.0392
2000-06-28,-2869123.4801
2000-06-27,-3397391.2851
2000-06-26,-3109545.7867
2000-06-23,-3210491.8355
2000-06-22,-2965676.7988
2000-06-21,-2427117.6151
2000-06-20,-2064061.1741
2000-06-19,-1509005.6467
2000-06-16,-1611826.8658
2000-06-15,139293.6066
2000-06-14,996336.0163
2000-06-13,1831868.7779
2000-06-12,1966335.6124
2000-06-09,2699050.7676
2000-06-08,2684758.1891
2000-06-07,2184465.0461
2000-06-06,849911.1226
2000-06-05,1065829.9635
2000-06-02,820133.0550
2000-06-01,1378701.4057
2000-05-31,2436208.9729
2000-05-30,2926983.9455
2000-05-26,2490131.2783
2000-05-25,2425532.4002
2000-05-24,3048730.4358
2000-05-23,2195263.0698
2000-05-22,2453560.4336
2000-05-19,1218882.9309
2000-05-18,786762.7391
2000-05-17,190624.6987
2000-05-16,-862562.7014
2000-05-15,-2259791.1956
2000-05-12,-2707537.3869
2000-05-11,-2324438.5538
2000-05-10,-1441916.8894
2000-05-09,-652864.8055
2000-05-08,-536257.6336
2000-05-05,-781782.0510
2000-05-04,-374955.0864
2000-05-03,246405.0172
2000-05-02,756783.1969
2000-05-01,1099721.6097
2000-04-28,970256.3651
2000-04-27,789134.9721
2000-04-26,474408.2567
2000-04-25,-391484.0798
2000-04-24,-2640942.2849
2000-04-20,-4113192.7953
2000-04-19,-4454196.5460
2000-04-18,-3916183.7270
2000-04-17,-4067493.5224
2000-04-14,-4920116.0838
2000-04-13,-3286135.6288
2000-04-12,-1872654.8913
2000-04-11,-777821.2414
2000-04-10,75437.1709
2000-04-07,1224149.6665
2000-04-06,2064322.6156
2000-04-05,3020828.4949
2000-04-04,1981286.0249
2000-04-03,1749773.8131
2000-03-31,1285818.1435
2000-03-30,1967983.3527
2000-03-29,1583144.0513
2000-03-28,3053918.2178
2000-03-27,3825630.0915
2000-03-24,2869267.9686
2000-03-23,1623229.9429
2000-03-22,1084200.9606
2000-03-21,1311531.4124
2000-03-20,702781.5061
2000-03-17,-226625.1653
2000-03-16,-687728.7051
2000-03-15,-1057772.5817
2000-03-14,-1301261.5668
2000-03-13,-1889043.2268
2000-03-10,-2871268.0134
2000-03-09,-2987842.8180
2000-03-08,-4672928.2926
2000-03-07,-5402629.6302
2000-03-06,-4438819.5453
2000-03-03,-3655727.8792
2000-03-02,-3650025.2381
2000-03-01,-3278979.4136
2000-02-29,-1522645.6833
2000-02-28,-1054426.9444
2000-02-25,-738271.2338
2000-02-24,-1462555.8877
2000-02-23,-1904668.0281
2000-02-22,-798220.7933
2000-02-18,-301318.6219
2000-02-17,553044.6066
2000-02-16,832680.2038
2000-02-15,706543.7476
2000-02-14,-196299.1498
2000-02-11,-595036.3668
2000-02-10,-377396.3683
2000-02-09,-1052418.9056
2000-02-08,-881040.6235
2000-02-07,-1610377.0732
2000-02-04,-1395585.0069
2000-02-03,-1630391.9401
2000-02-02,-2749354.3550
2000-02-01,-3088727.0905
2000-01-31,-3030144.5878
2000-01-28,-3843791.6295
2000-01-27,-3738918.5033
2000-01-26,-3661421.3226
2000-01-25,-4197768.0313
2000-01-24,-5595465.8569
2000-01-21,-5958302.0307
2000-01-20,-4893082.7606
2000-01-19,-2351675.6004
2000-01-18,-2598197.4064
2000-01-14,-1600032.9711
2000-01-13,-1111899.5827
2000-01-12,-953701.5126
2000-01-11,-675168.1896
2000-01-10,-748465.6319
2000-01-07,-667507.2022
2000-01-06,336753.3150
2000-01-05,1406293.8402
2000-01-04,1320370.2567
2000-01-03,1079171.4314
1999-12-31,-306155.0052
1999-12-30,194678.7503
1999-12-29,981203.7856
1999-12-28,1511558.1061
1999-12-27,1759032.3881
1999-12-23,1883908.6320
1999-12-22,2701342.2169
1999-12-21,3086925.2960
1999-12-20,2286986.7414
1999-12-17,1953290.0312
1999-12-16,1234181.1943
1999-12-15,71213.1485
1999-12-14,-524618.3156
1999-12-13,-315113.7677
1999-12-10,1041345.1226
1999-12-09,3442624.4573
1999-12-08,6209803.4880
1999-12-07,6854738.2541
1999-12-06,7301281.7718
1999-12-03,6088878.8389
1999-12-02,5353139.9104
1999-12-01,5944531.7477
1999-11-30,6896636.0653
1999-11-29,7982067.7893
1999-11-26,8733612.2554
1999-11-24,9214595.3484
1999-11-23,9014905.0700
1999-11-22,9584105.9433
1999-11-19,6559995.0086
1999-11-18,3129217.5702
1999-11-17,210370.1637
1999-11-16,-304766.8227
1999-11-15,-1204532.2261
1999-11-12,-1182300.1072
