time,FAMA,MAMA
2009-12-10,56.9790,62.9751
2009-12-09,56.9488,62.8896
2009-12-08,56.9190,62.8086
2009-12-07,56.8894,62.7355
2009-12-04,56.8600,62.6604
2009-12-03,56.8309,62.5834
2009-12-02,56.8020,62.5039
2009-12-01,56.7733,62.4255
2009-11-30,56.7449,62.3423
2009-11-27,56.7168,62.2671
2009-11-25,56.6889,62.1947
2009-11-24,56.6612,62.1128
2009-11-23,56.6338,62.0264
2009-11-20,56.6067,61.9377
2009-11-19,56.5799,61.8550
2009-11-18,56.5534,61.7682
2009-11-17,56.5272,61.6771
2009-11-16,56.5013,61.5825
2009-11-13,56.4758,61.4892
2009-11-12,56.4506,61.4016
2009-11-11,56.4257,61.3174
2009-11-10,56.4012,61.2271
2009-11-09,56.3769,61.1375
2009-11-06,56.3530,61.0520
2009-11-05,56.3294,60.9797
2009-11-04,56.3060,60.9150
2009-11-03,56.2828,60.8566
2009-11-02,56.2599,60.7983
2009-10-30,56.2370,60.7428
2009-10-29,56.2144,60.6864
2009-10-28,56.1919,60.6169
2009-10-27,56.1697,60.5543
2009-10-26,56.1477,60.4958
2009-10-23,56.1258,60.4397
2009-10-22,56.1041,60.3817
2009-10-21,56.0826,60.3101
2009-10-20,56.0614,60.2479
2009-10-19,56.0404,60.1743
2009-10-16,56.0196,60.0986
2009-10-15,55.9991,60.0300
2009-10-14,55.9788,59.9255
2009-10-13,55.9590,59.8179
2009-10-12,55.9396,59.7165
2009-10-09,55.9206,59.6141
2009-10-08,55.9021,59.5168
2009-10-07,55.8839,59.4387
2009-10-06,55.8660,59.3571
2009-10-05,55.8485,59.2826
2009-10-02,55.8312,59.2163
2009-10-01,55.8142,59.1533
2009-09-30,55.7975,59.0959
2009-09-29,55.7809,59.0285
2009-09-28,55.7646,58.9648
2009-09-25,55.7485,58.8976
2009-09-24,55.7326,58.8199
2009-09-23,55.7171,58.7423
2009-09-22,55.7019,58.6646
2009-09-21,55.6870,58.5817
2009-09-18,55.6725,58.4981
2009-09-17,55.6583,58.4108
2009-09-16,55.6445,58.3238
2009-09-15,55.6310,58.2362
2009-09-14,55.6179,58.1616
2009-09-11,55.6051,58.0887
2009-09-10,55.5927,58.0198
2009-09-09,55.5805,57.9522
2009-09-08,55.5685,57.8890
2009-09-04,55.5569,57.8230
2009-09-03,55.5455,57.7546
2009-09-02,55.5344,57.6919
2009-09-01,55.5235,57.6298
2009-08-31,55.5130,57.5637
2009-08-28,55.5027,57.4895
2009-08-27,55.4927,57.4135
2009-08-26,55.4830,57.3301
2009-08-25,55.4737,57.2456
2009-08-24,55.4648,57.1638
2009-08-21,55.4563,57.0784
2009-08-20,55.4481,56.9890
2009-08-19,55.4404,56.9039
2009-08-18,55.4330,56.8201
2009-08-17,55.4261,56.7406
2009-08-14,55.4195,56.6647
2009-08-13,55.4132,56.5784
2009-08-12,55.4074,56.4857
2009-08-11,55.4019,56.3937
2009-08-10,55.3970,56.3091
2009-08-07,55.3924,56.2185
2009-08-06,55.3882,56.1235
2009-08-05,55.3845,56.0385
2009-08-04,55.3812,55.9526
2009-08-03,55.3784,55.8565
2009-07-31,55.3760,55.7577
2009-07-30,55.3740,55.6689
2009-07-29,55.3726,55.5797
2009-07-28,55.3715,55.4928
2009-07-27,55.3709,55.4049
2009-07-24,55.3707,55.3142
2009-07-23,55.3710,55.2226
2009-07-22,55.3718,55.1332
2009-07-21,55.3730,55.0511
2009-07-20,55.3746,54.9601
2009-07-17,55.3767,54.8715
2009-07-16,55.3792,54.7877
2009-07-15,55.3822,54.7294
2009-07-14,55.3855,54.6894
2009-07-13,55.3890,54.6710
2009-07-10,55.3926,54.6504
2009-07-09,55.3963,54.6450
2009-07-08,55.4001,54.6326
2009-07-07,55.4039,54.6278
2009-07-06,55.4078,54.6257
2009-07-02,55.4118,54.6155
2009-07-01,55.4158,54.6047
2009-06-30,55.4198,54.5766
2009-06-29,55.4241,54.5506
2009-06-26,55.4285,54.5165
2009-06-25,55.4331,54.4829
2009-06-24,55.4378,54.4469
2009-06-23,55.4428,54.4211
2009-06-22,55.4479,54.3934
2009-06-19,55.4532,54.3649
2009-06-18,55.4587,54.3286
2009-06-17,55.4644,54.2896
2009-06-16,55.4703,54.2464
2009-06-15,55.4764,54.2010
2009-06-12,55.4828,54.1535
2009-06-11,55.4895,54.1022
2009-06-10,55.4965,54.0439
2009-06-09,55.5038,53.9908
2009-06-08,55.5114,53.9382
2009-06-05,55.5193,53.8888
2009-06-04,55.5275,53.8402
2009-06-03,55.5360,53.7962
2009-06-02,55.5447,53.7509
2009-06-01,55.5537,53.7032
2009-05-29,55.5630,53.6465
2009-05-28,55.5727,53.6008
2009-05-27,55.5826,53.5634
2009-05-26,55.5927,53.5354
2009-05-22,55.6031,53.4956
2009-05-21,55.6137,53.4726
2009-05-20,55.6244,53.4443
2009-05-19,55.6354,53.4089
2009-05-18,55.6466,53.3650
2009-05-15,55.6580,53.3259
2009-05-14,55.6697,53.3041
2009-05-13,55.6816,53.2838
2009-05-12,55.6937,53.2567
2009-05-11,55.7059,53.2200
2009-05-08,55.7184,53.1887
2009-05-07,55.7311,53.1648
2009-05-06,55.7440,53.1347
2009-05-05,55.7571,53.0930
2009-05-04,55.7705,53.0471
2009-05-01,55.7842,52.9989
2009-04-30,55.7982,52.9590
2009-04-29,55.8125,52.9263
2009-04-28,55.8270,52.8887
2009-04-27,55.8417,52.8623
2009-04-24,55.8567,52.8465
2009-04-23,55.8718,52.8299
2009-04-22,55.8871,52.8058
2009-04-21,55.9026,52.7752
2009-04-20,55.9183,52.7456
2009-04-17,55.9343,52.7260
2009-04-16,55.9504,52.7017
2009-04-15,55.9667,52.6762
2009-04-14,55.9832,52.6646
2009-04-13,55.9999,52.6506
2009-04-09,56.0168,52.6327
2009-04-08,56.0338,52.6051
2009-04-07,56.0510,52.5799
2009-04-06,56.0684,52.5679
2009-04-03,56.0860,52.5403
2009-04-02,56.1038,52.5089
2009-04-01,56.1219,52.4848
2009-03-31,56.1402,52.4781
2009-03-30,56.1586,52.4753
2009-03-27,56.1771,52.4855
2009-03-26,56.1956,52.4979
2009-03-25,56.2142,52.4849
2009-03-24,56.2330,52.4764
2009-03-23,56.2518,52.4658
2009-03-20,56.2709,52.4529
2009-03-19,56.2901,52.4739
2009-03-18,56.3092,52.4944
2009-03-17,56.3284,52.5189
2009-03-16,56.3475,52.5384
2009-03-13,56.3667,52.5674
2009-03-12,56.3858,52.6015
2009-03-11,56.4048,52.6356
2009-03-10,56.4237,52.6799
2009-03-09,56.4426,52.7322
2009-03-06,56.4612,52.8057
2009-03-05,56.4796,52.8672
2009-03-04,56.4977,52.9201
2009-03-03,56.5157,52.9624
2009-03-02,56.5336,53.0147
2009-02-27,56.5512,53.0604
2009-02-26,56.5688,53.0903
2009-02-25,56.5863,53.1372
2009-02-24,56.6036,53.2015
2009-02-23,56.6207,53.2638
2009-02-20,56.6376,53.3378
2009-02-19,56.6541,53.3882
2009-02-18,56.6705,53.4384
2009-02-17,56.6868,53.4749
2009-02-13,56.7029,53.5164
2009-02-12,56.7189,53.5409
2009-02-11,56.7349,53.5588
2009-02-10,56.7509,53.5765
2009-02-09,56.7668,53.6047
2009-02-06,56.7827,53.6136
2009-02-05,56.7986,53.6265
2009-02-04,56.8146,53.6625
2009-02-03,56.8304,53.6967
2009-02-02,56.8462,53.7276
2009-01-30,56.8618,53.7728
2009-01-29,56.8774,53.8145
2009-01-28,56.8928,53.8520
2009-01-27,56.9080,53.8771
2009-01-26,56.9233,53.9199
2009-01-23,56.9384,53.9633
2009-01-22,56.9533,54.0188
2009-01-21,56.9681,54.0716
2009-01-20,56.9826,54.1176
2009-01-16,56.9970,54.2157
2009-01-15,57.0110,54.2988
2009-01-14,57.0246,54.3870
2009-01-13,57.0379,54.4812
2009-01-12,57.0507,54.5646
2009-01-09,57.0632,54.6468
2009-01-08,57.0753,54.7354
2009-01-07,57.0871,54.8113
2009-01-06,57.0985,54.8846
2009-01-05,57.1097,54.9508
2009-01-02,57.1205,55.0308
2008-12-31,57.1310,55.1087
2008-12-30,57.1412,55.2049
2008-12-29,57.1509,55.3054
2008-12-26,57.1602,55.4195
2008-12-24,57.1689,55.5343
2008-12-23,57.1771,55.6547
2008-12-22,57.1848,55.7759
2008-12-19,57.1919,55.8907
2008-12-18,57.1984,55.9983
2008-12-17,57.2044,56.1043
2008-12-16,57.2100,56.2014
2008-12-15,57.2150,56.2963
2008-12-12,57.2197,56.4121
2008-12-11,57.2237,56.5322
2008-12-10,57.2272,56.6624
2008-12-09,57.2300,56.7814
2008-12-08,57.2323,56.9025
2008-12-05,57.2339,57.0130
2008-12-04,57.2350,57.1479
2008-12-03,57.2355,57.3015
2008-12-02,57.2352,57.4389
2008-12-01,57.2341,57.5823
2008-11-28,57.2324,57.7432
2008-11-26,57.2298,57.8800
2008-11-25,57.2265,58.0178
2008-11-24,57.2226,58.1626
2008-11-21,57.2178,58.3130
2008-11-20,57.2123,58.4923
2008-11-19,57.2059,58.6906
2008-11-18,57.1985,58.8678
2008-11-17,57.1901,59.0243
2008-11-14,57.1808,59.1966
2008-11-13,57.1707,59.3550
2008-11-12,57.1597,59.4939
2008-11-11,57.1480,59.6585
2008-11-10,57.1354,59.8084
2008-11-07,57.1220,59.9537
2008-11-06,57.1077,60.0873
2008-11-05,57.0928,60.2283
2008-11-04,57.0770,60.3475
2008-11-03,57.0606,60.4490
2008-10-31,57.0435,60.5555
2008-10-30,57.0259,60.6615
2008-10-29,57.0076,60.7809
2008-10-28,56.9887,60.9151
2008-10-27,56.9689,61.0557
2008-10-24,56.9484,61.2391
2008-10-23,56.9268,61.4113
2008-10-22,56.9043,61.5728
2008-10-21,56.8808,61.7400
2008-10-20,56.8564,61.8803
2008-10-17,56.8312,62.0022
2008-10-16,56.8052,62.1347
2008-10-15,56.7784,62.2645
2008-10-14,56.7508,62.4132
2008-10-13,56.7224,62.5345
2008-10-10,56.6932,62.6646
2008-10-09,56.6632,62.8203
2008-10-08,56.6322,62.9707
2008-10-07,56.6004,63.1143
2008-10-06,56.5676,63.2315
2008-10-03,56.5342,63.3229
2008-10-02,56.5000,63.3999
2008-10-01,56.4654,63.4706
2008-09-30,56.4302,63.5127
2008-09-29,56.3946,63.5180
2008-09-26,56.3588,63.5370
2008-09-25,56.3227,63.5292
2008-09-24,56.2865,63.5176
2008-09-23,56.2502,63.5258
2008-09-22,56.2136,63.5400
2008-09-19,56.1768,63.5497
2008-09-18,56.1397,63.5451
2008-09-17,56.1025,63.5608
2008-09-16,56.0650,63.5965
2008-09-15,56.0272,63.6077
2008-09-12,55.9891,63.6236
2008-09-11,55.9507,63.6192
2008-09-10,55.9122,63.6134
2008-09-09,55.8735,63.6139
2008-09-08,55.8346,63.6307
2008-09-05,55.7954,63.6355
2008-09-04,55.7560,63.6564
2008-09-03,55.7163,63.6739
2008-09-02,55.6763,63.6734
2008-08-29,55.6362,63.6724
2008-08-28,55.5958,63.6535
2008-08-27,55.5553,63.6188
2008-08-26,55.5148,63.5903
2008-08-25,55.4742,63.5663
2008-08-22,55.4335,63.5401
2008-08-21,55.3928,63.5024
2008-08-20,55.3520,63.4749
2008-08-19,55.3112,63.4497
2008-08-18,55.2703,63.4239
2008-08-15,55.2293,63.3869
2008-08-14,55.1884,63.3398
2008-08-13,55.1474,63.2892
2008-08-12,55.1065,63.2442
2008-08-11,55.0656,63.2019
2008-08-08,55.0247,63.1517
2008-08-07,54.9839,63.0889
2008-08-06,54.9431,63.0242
2008-08-05,54.9025,62.9583
2008-08-04,54.8620,62.8960
2008-08-01,54.8217,62.8401
2008-07-31,54.7814,62.7887
2008-07-30,54.7411,62.7295
2008-07-29,54.7010,62.6649
2008-07-28,54.6610,62.6062
2008-07-25,54.6211,62.5545
2008-07-24,54.5812,62.4899
2008-07-23,54.5414,62.4168
2008-07-22,54.5019,62.3455
2008-07-21,54.4625,62.2708
2008-07-18,54.4232,62.2027
2008-07-17,54.3841,62.1272
2008-07-16,54.3452,62.0692
2008-07-15,54.3064,62.0138
2008-07-14,54.2677,61.9727
2008-07-11,54.2289,61.9401
2008-07-10,54.1902,61.9041
2008-07-09,54.1514,61.8619
2008-07-08,54.1127,61.8344
2008-07-07,54.0739,61.7878
2008-07-03,54.0351,61.7536
2008-07-02,53.9963,61.7296
2008-07-01,53.9575,61.7078
2008-06-30,53.9185,61.6849
2008-06-27,53.8795,61.6658
2008-06-26,53.8404,61.6382
2008-06-25,53.8012,61.6045
2008-06-24,53.7620,61.5517
2008-06-23,53.7228,61.5045
2008-06-20,53.6837,61.4568
2008-06-19,53.6447,61.4125
2008-06-18,53.6056,61.3554
2008-06-17,53.5667,61.3024
2008-06-16,53.5278,61.2438
2008-06-13,53.4890,61.1759
2008-06-12,53.4504,61.1103
2008-06-11,53.4119,61.0565
2008-06-10,53.3735,61.0054
2008-06-09,53.3352,60.9393
2008-06-06,53.2969,60.8729
2008-06-05,53.2589,60.8108
2008-06-04,53.2209,60.7289
2008-06-03,53.1832,60.6512
2008-06-02,53.1457,60.5712
2008-05-30,53.1084,60.4929
2008-05-29,53.0712,60.4027
2008-05-28,53.0344,60.3100
2008-05-27,52.9978,60.2173
2008-05-23,52.9616,60.1357
2008-05-22,52.9255,60.0702
2008-05-21,52.8896,60.0013
2008-05-20,52.8539,59.9375
2008-05-19,52.8183,59.8647
2008-05-16,52.7829,59.7840
2008-05-15,52.7477,59.6953
2008-05-14,52.7128,59.6022
2008-05-13,52.6782,59.5133
2008-05-12,52.6438,59.4286
2008-05-09,52.6097,59.3503
2008-05-08,52.5758,59.2776
2008-05-07,52.5422,59.1995
2008-05-06,52.5087,59.1249
2008-05-05,52.4755,59.0593
2008-05-02,52.4424,58.9973
2008-05-01,52.4094,58.9284
2008-04-30,52.3767,58.8566
2008-04-29,52.3441,58.7997
2008-04-28,52.3117,58.7307
2008-04-25,52.2794,58.6672
2008-04-24,52.2473,58.5956
2008-04-23,52.2154,58.5173
2008-04-22,52.1838,58.4413
2008-04-21,52.1523,58.3643
2008-04-18,52.1211,58.2827
2008-04-17,52.0901,58.2001
2008-04-16,52.0594,58.1238
2008-04-15,52.0290,58.0607
2008-04-14,51.9986,58.0149
2008-04-11,51.9684,57.9680
2008-04-10,51.9383,57.9275
2008-04-09,51.9082,57.8716
2008-04-08,51.8782,57.8260
2008-04-07,51.8483,57.7827
2008-04-04,51.8185,57.7386
2008-04-03,51.7887,57.6971
2008-04-02,51.7590,57.6538
2008-04-01,51.7294,57.6166
2008-03-31,51.6998,57.5699
2008-03-28,51.6703,57.5301
2008-03-27,51.6409,57.4929
2008-03-26,51.6115,57.4502
2008-03-25,51.5822,57.3996
2008-03-24,51.5529,57.3428
2008-03-20,51.5238,57.2795
2008-03-19,51.4949,57.2195
2008-03-18,51.4661,57.1664
2008-03-17,51.4375,57.1048
2008-03-14,51.4090,57.0580
2008-03-13,51.3806,57.0125
2008-03-12,51.3523,56.9629
2008-03-11,51.3241,56.9065
2008-03-10,51.2961,56.8526
2008-03-07,51.2682,56.8116
2008-03-06,51.2403,56.7706
2008-03-05,51.2125,56.7368
2008-03-04,51.1847,56.6872
2008-03-03,51.1571,56.6353
2008-02-29,51.1296,56.5910
2008-02-28,51.1021,56.5481
2008-02-27,51.0748,56.4974
2008-02-26,51.0475,56.4396
2008-02-25,51.0204,56.3924
2008-02-22,50.9934,56.3680
2008-02-21,50.9664,56.3542
2008-02-20,50.9393,56.3463
2008-02-19,50.9122,56.3335
2008-02-15,50.8849,56.3358
2008-02-14,50.8575,56.3320
2008-02-13,50.8300,56.3282
2008-02-12,50.8024,56.3121
2008-02-11,50.7747,56.3060
2008-02-08,50.7469,56.3074
2008-02-07,50.7190,56.3188
2008-02-06,50.6908,56.3354
2008-02-05,50.6625,56.3454
2008-02-04,50.6339,56.3500
2008-02-01,50.6052,56.3390
2008-01-31,50.5764,56.3216
2008-01-30,50.5475,56.3147
2008-01-29,50.5185,56.3156
2008-01-28,50.4894,56.3141
2008-01-25,50.4601,56.3186
2008-01-24,50.4307,56.3255
2008-01-23,50.4011,56.3198
2008-01-22,50.3713,56.3183
2008-01-18,50.3414,56.3430
2008-01-17,50.3113,56.3562
2008-01-16,50.2809,56.3820
2008-01-15,50.2502,56.4052
2008-01-14,50.2193,56.4275
2008-01-11,50.1881,56.4441
2008-01-10,50.1567,56.4892
2008-01-09,50.1248,56.5227
2008-01-08,50.0927,56.5651
2008-01-07,50.0602,56.6118
2008-01-04,50.0272,56.6458
2008-01-03,49.9940,56.6743
2008-01-02,49.9604,56.6829
2007-12-31,49.9266,56.6926
2007-12-28,49.8926,56.6841
2007-12-27,49.8585,56.6649
2007-12-26,49.8243,56.6481
2007-12-24,49.7900,56.6205
2007-12-21,49.7557,56.5922
2007-12-20,49.7213,56.5669
2007-12-19,49.6869,56.5532
2007-12-18,49.6524,56.5484
2007-12-17,49.6178,56.5481
2007-12-14,49.5830,56.5574
2007-12-13,49.5479,56.5601
2007-12-12,49.5127,56.5498
2007-12-11,49.4773,56.5379
2007-12-10,49.4418,56.5338
2007-12-07,49.4062,56.5168
2007-12-06,49.3705,56.5025
2007-12-05,49.3346,56.4835
2007-12-04,49.2987,56.4726
2007-12-03,49.2626,56.4698
2007-11-30,49.2264,56.4712
2007-11-29,49.1900,56.4762
2007-11-28,49.1534,56.4688
2007-11-27,49.1166,56.4620
2007-11-26,49.0797,56.4741
2007-11-23,49.0426,56.4964
2007-11-21,49.0051,56.5077
2007-11-20,48.9674,56.5290
2007-11-19,48.9294,56.5440
2007-11-16,48.8912,56.5656
2007-11-15,48.8526,56.5736
2007-11-14,48.8138,56.5882
2007-11-13,48.7747,56.6037
2007-11-12,48.7354,56.6095
2007-11-09,48.6958,56.6359
2007-11-08,48.6559,56.6691
2007-11-07,48.6157,56.6711
2007-11-06,48.5752,56.6463
2007-11-05,48.5346,56.6123
2007-11-02,48.4940,56.5767
2007-11-01,48.4534,56.5344
2007-10-31,48.4128,56.4967
2007-10-30,48.3722,56.4453
2007-10-29,48.3316,56.4042
2007-10-26,48.2910,56.3590
2007-10-25,48.2505,56.3191
2007-10-24,48.2100,56.2837
2007-10-23,48.1694,56.2472
2007-10-22,48.1288,56.2011
2007-10-19,48.0882,56.1615
2007-10-18,48.0477,56.1273
2007-10-17,48.0071,56.0793
2007-10-16,47.9665,56.0256
2007-10-15,47.9260,55.9509
2007-10-12,47.8857,55.8838
2007-10-11,47.8455,55.8172
2007-10-10,47.8054,55.7487
2007-10-09,47.7655,55.6764
2007-10-08,47.7257,55.6051
2007-10-05,47.6862,55.5359
2007-10-04,47.6467,55.4739
2007-10-03,47.6074,55.4146
2007-10-02,47.5681,55.3508
2007-10-01,47.5290,55.2759
2007-09-28,47.4901,55.1967
2007-09-27,47.4514,55.1232
2007-09-26,47.4128,55.0495
2007-09-25,47.3745,54.9772
2007-09-24,47.3362,54.9084
2007-09-21,47.2982,54.8404
2007-09-20,47.2603,54.7688
2007-09-19,47.2226,54.6960
2007-09-18,47.1850,54.6235
2007-09-17,47.1476,54.5506
2007-09-14,47.1104,54.4881
2007-09-13,47.0734,54.4218
2007-09-12,47.0364,54.3504
2007-09-11,46.9997,54.2781
2007-09-10,46.9631,54.1977
2007-09-07,46.9267,54.1249
2007-09-06,46.8906,54.0527
2007-09-05,46.8546,53.9686
2007-09-04,46.8188,53.8823
2007-08-31,46.7833,53.7935
2007-08-30,46.7481,53.7118
2007-08-29,46.7131,53.6364
2007-08-28,46.6783,53.5644
2007-08-27,46.6437,53.5056
2007-08-24,46.6092,53.4384
2007-08-23,46.5749,53.3716
2007-08-22,46.5408,53.3137
2007-08-21,46.5067,53.2630
2007-08-20,46.4728,53.2169
2007-08-17,46.4389,53.1694
2007-08-16,46.4051,53.1124
2007-08-15,46.3714,53.0614
2007-08-14,46.3377,53.0015
2007-08-13,46.3043,52.9367
2007-08-10,46.2709,52.8677
2007-08-09,46.2378,52.7983
2007-08-08,46.2048,52.7385
2007-08-07,46.1720,52.6660
2007-08-06,46.1394,52.5920
2007-08-03,46.1069,52.5153
2007-08-02,46.0747,52.4486
2007-08-01,46.0427,52.3740
2007-07-31,46.0109,52.3050
2007-07-30,45.9793,52.2427
2007-07-27,45.9478,52.1591
2007-07-26,45.9166,52.0688
2007-07-25,45.8856,51.9728
2007-07-24,45.8551,51.8674
2007-07-23,45.8248,51.7712
2007-07-20,45.7950,51.6729
2007-07-19,45.7654,51.5821
2007-07-18,45.7362,51.4847
2007-07-17,45.7073,51.4118
2007-07-16,45.6786,51.3399
2007-07-13,45.6502,51.2731
2007-07-12,45.6219,51.2114
2007-07-11,45.5939,51.1454
2007-07-10,45.5660,51.0796
2007-07-09,45.5382,51.0158
2007-07-06,45.5107,50.9494
2007-07-05,45.4834,50.8821
2007-07-03,45.4563,50.8193
2007-07-02,45.4293,50.7638
2007-06-29,45.4025,50.7160
2007-06-28,45.3758,50.6665
2007-06-27,45.3492,50.6128
2007-06-26,45.3228,50.5613
2007-06-25,45.2964,50.5098
2007-06-22,45.2702,50.4590
2007-06-21,45.2442,50.4112
2007-06-20,45.2182,50.3514
2007-06-19,45.1924,50.2942
2007-06-18,45.1668,50.2338
2007-06-15,45.1413,50.1790
2007-06-14,45.1160,50.1249
2007-06-13,45.0908,50.0769
2007-06-12,45.0658,50.0323
2007-06-11,45.0408,49.9914
2007-06-08,45.0159,49.9454
2007-06-07,44.9912,49.8997
2007-06-06,44.9665,49.8604
2007-06-05,44.9419,49.8174
2007-06-04,44.9174,49.7557
2007-06-01,44.8931,49.6912
2007-05-31,44.8690,49.6245
2007-05-30,44.8451,49.5568
2007-05-29,44.8214,49.4866
2007-05-25,44.7980,49.4211
2007-05-24,44.7747,49.3589
2007-05-23,44.7517,49.3026
2007-05-22,44.7288,49.2371
2007-05-21,44.7062,49.1649
2007-05-18,44.6838,49.0902
2007-05-17,44.6616,49.0096
2007-05-16,44.6398,48.9426
2007-05-15,44.6182,48.8718
2007-05-14,44.5968,48.8059
2007-05-11,44.5756,48.7354
2007-05-10,44.5547,48.6620
2007-05-09,44.5341,48.5948
2007-05-08,44.5137,48.5285
2007-05-07,44.4935,48.4674
2007-05-04,44.4735,48.4106
2007-05-03,44.4538,48.3521
2007-05-02,44.4342,48.2939
2007-05-01,44.4148,48.2382
2007-04-30,44.3956,48.1769
2007-04-27,44.3766,48.1201
2007-04-26,44.3577,48.0682
2007-04-25,44.3391,48.0173
2007-04-24,44.3206,47.9628
2007-04-23,44.3023,47.9236
2007-04-20,44.2841,47.9014
2007-04-19,44.2659,47.8824
2007-04-18,44.2478,47.8647
2007-04-17,44.2296,47.8441
2007-04-16,44.2114,47.8110
2007-04-13,44.1933,47.7826
2007-04-12,44.1753,47.7605
2007-04-11,44.1573,47.7342
2007-04-10,44.1393,47.7104
2007-04-09,44.1214,47.6794
2007-04-05,44.1035,47.6473
2007-04-04,44.0857,47.6154
2007-04-03,44.0679,47.5848
2007-04-02,44.0503,47.5545
2007-03-30,44.0327,47.5286
2007-03-29,44.0151,47.5075
2007-03-28,43.9975,47.4845
2007-03-27,43.9800,47.4630
2007-03-26,43.9625,47.4387
2007-03-23,43.9450,47.4128
2007-03-22,43.9276,47.3864
2007-03-21,43.9102,47.3589
2007-03-20,43.8929,47.3302
2007-03-19,43.8756,47.3059
2007-03-16,43.8584,47.2840
2007-03-15,43.8412,47.2657
2007-03-14,43.8240,47.2463
2007-03-13,43.8068,47.2250
2007-03-12,43.7896,47.2091
2007-03-09,43.7724,47.1855
2007-03-08,43.7553,47.1662
2007-03-07,43.7381,47.1481
2007-03-06,43.7210,47.1249
2007-03-05,43.7039,47.1022
2007-03-02,43.6868,47.0898
2007-03-01,43.6697,47.0821
2007-02-28,43.6526,47.0671
2007-02-27,43.6354,47.0483
2007-02-26,43.6183,47.0240
2007-02-23,43.6011,46.9837
2007-02-22,43.5841,46.9386
2007-02-21,43.5673,46.8890
2007-02-20,43.5506,46.8358
2007-02-16,43.5341,46.7806
2007-02-15,43.5178,46.7268
2007-02-14,43.5016,46.6728
2007-02-13,43.4857,46.6168
2007-02-12,43.4700,46.5651
2007-02-09,43.4544,46.5113
2007-02-08,43.4391,46.4571
2007-02-07,43.4239,46.3967
2007-02-06,43.4090,46.3360
2007-02-05,43.3942,46.2764
2007-02-02,43.3798,46.2117
2007-02-01,43.3655,46.1527
2007-01-31,43.3515,46.0941
2007-01-30,43.3377,46.0341
2007-01-29,43.3242,45.9723
2007-01-26,43.3109,45.9143
2007-01-25,43.2978,45.8615
2007-01-24,43.2849,45.8079
2007-01-23,43.2722,45.7542
2007-01-22,43.2598,45.7018
2007-01-19,43.2475,45.6486
2007-01-18,43.2354,45.5999
2007-01-17,43.2236,45.5333
2007-01-16,43.2119,45.4630
2007-01-12,43.2006,45.3878
2007-01-11,43.1896,45.3196
2007-01-10,43.1789,45.2545
2007-01-09,43.1685,45.1873
2007-01-08,43.1584,45.1133
2007-01-05,43.1485,45.0447
2007-01-04,43.1390,44.9833
2007-01-03,43.1297,44.9165
2006-12-29,43.1208,44.8546
2006-12-28,43.1121,44.7926
2006-12-27,43.1036,44.7310
2006-12-26,43.0954,44.6676
2006-12-22,43.0875,44.6117
2006-12-21,43.0799,44.5574
2006-12-20,43.0724,44.4990
2006-12-19,43.0653,44.4396
2006-12-18,43.0584,44.3796
2006-12-15,43.0517,44.3219
2006-12-14,43.0454,44.2644
2006-12-13,43.0392,44.2060
2006-12-12,43.0334,44.1502
2006-12-11,43.0278,44.0972
2006-12-08,43.0224,44.0462
2006-12-07,43.0172,43.9936
2006-12-06,43.0123,43.9384
2006-12-05,43.0077,43.8833
2006-12-04,43.0033,43.8257
2006-12-01,42.9991,43.7727
2006-11-30,42.9953,43.7311
2006-11-29,42.9916,43.6856
2006-11-28,42.9881,43.6417
2006-11-27,42.9848,43.5982
2006-11-24,42.9817,43.5538
2006-11-22,42.9788,43.4989
2006-11-21,42.9762,43.4425
2006-11-20,42.9739,43.3879
2006-11-17,42.9718,43.3319
2006-11-16,42.9700,43.2723
2006-11-15,42.9685,43.2139
2006-11-14,42.9672,43.1568
2006-11-13,42.9663,43.0982
2006-11-10,42.9656,43.0454
2006-11-09,42.9652,42.9938
2006-11-08,42.9651,42.9382
2006-11-07,42.9652,42.8810
2006-11-06,42.9656,42.8257
2006-11-03,42.9663,42.7690
2006-11-02,42.9673,42.7180
2006-11-01,42.9686,42.6650
2006-10-31,42.9701,42.6109
2006-10-30,42.9719,42.5535
2006-10-27,42.9740,42.4998
2006-10-26,42.9764,42.4495
2006-10-25,42.9790,42.3946
2006-10-24,42.9820,42.3376
2006-10-23,42.9852,42.2818
2006-10-20,42.9887,42.2251
2006-10-19,42.9926,42.1735
2006-10-18,42.9967,42.1247
2006-10-17,43.0011,42.0756
2006-10-16,43.0057,42.0412
2006-10-13,43.0106,42.0077
2006-10-12,43.0156,41.9771
2006-10-11,43.0208,41.9536
2006-10-10,43.0262,41.9325
2006-10-09,43.0317,41.9112
2006-10-06,43.0373,41.8907
2006-10-05,43.0431,41.8745
2006-10-04,43.0490,41.8593
2006-10-03,43.0549,41.8431
2006-10-02,43.0610,41.8343
2006-09-29,43.0672,41.8243
2006-09-28,43.0734,41.8138
2006-09-27,43.0798,41.8029
2006-09-26,43.0862,41.7914
2006-09-25,43.0927,41.7776
2006-09-22,43.0993,41.7663
2006-09-21,43.1060,41.7591
2006-09-20,43.1128,41.7496
2006-09-19,43.1196,41.7306
2006-09-18,43.1266,41.7195
2006-09-15,43.1337,41.7063
2006-09-14,43.1408,41.6894
2006-09-13,43.1481,41.6747
2006-09-12,43.1555,41.6612
2006-09-11,43.1630,41.6473
2006-09-08,43.1707,41.6403
2006-09-07,43.1784,41.6348
